"node_sockstat_TCP_inuse","node","node","Number of TCP sockets in state inuse.","gauge"
"node_sockstat_TCP_mem","node","node","Number of TCP sockets in state mem.","gauge"
"node_sockstat_TCP_mem_bytes","node","node","Number of TCP sockets in state mem_bytes.","gauge"
"node_sockstat_TCP_orphan","node","node","Number of TCP sockets in state orphan.","gauge"
"node_sockstat_TCP_tw","node","node","Number of TCP sockets in state tw.","gauge"
"node_sockstat_UDPLITE_inuse","node","node","Number of UDPLITE sockets in state inuse.","gauge"
"node_sockstat_UDP_inuse","node","node","Number of UDP sockets in state inuse.","gauge"
"node_sockstat_UDP_mem","node","node","Number of UDP sockets in state mem.","gauge"
"node_sockstat_UDP_mem_bytes","node","node","Number of UDP sockets in state mem_bytes.","gauge"
"node_sockstat_sockets_used","node","node","Number of sockets sockets in state used.","gauge"
"node_time","node","node","System time in seconds since epoch (1970).","counter"
"node_uname_info","node","node","Labeled system information as provided by the uname system call.","gauge"
"node_vmstat_allocstall","node","node","/proc/vmstat information field allocstall.","untyped"
"node_vmstat_compact_fail","node","node","/proc/vmstat information field compact_fail.","untyped"
"node_vmstat_compact_free_scanned","node","node","/proc/vmstat information field compact_free_scanned.","untyped"
"node_vmstat_compact_isolated","node","node","/proc/vmstat information field compact_isolated.","untyped"
"node_vmstat_compact_migrate_scanned","node","node","/proc/vmstat information field compact_migrate_scanned.","untyped"
"node_vmstat_compact_stall","node","node","/proc/vmstat information field compact_stall.","untyped"
"node_vmstat_compact_success","node","node","/proc/vmstat information field compact_success.","untyped"
"node_vmstat_htlb_buddy_alloc_fail","node","node","/proc/vmstat information field htlb_buddy_alloc_fail.","untyped"
"node_vmstat_htlb_buddy_alloc_success","node","node","/proc/vmstat information field htlb_buddy_alloc_success.","untyped"
"node_vmstat_kswapd_high_wmark_hit_quickly","node","node","/proc/vmstat information field kswapd_high_wmark_hit_quickly.","untyped"
"node_vmstat_kswapd_inodesteal","node","node","/proc/vmstat information field kswapd_inodesteal.","untyped"
"node_vmstat_kswapd_low_wmark_hit_quickly","node","node","/proc/vmstat information field kswapd_low_wmark_hit_quickly.","untyped"
"node_vmstat_nr_active_anon","node","node","/proc/vmstat information field nr_active_anon.","untyped"
"node_vmstat_nr_active_file","node","node","/proc/vmstat information field nr_active_file.","untyped"
"node_vmstat_nr_alloc_batch","node","node","/proc/vmstat information field nr_alloc_batch.","untyped"
"node_vmstat_nr_anon_pages","node","node","/proc/vmstat information field nr_anon_pages.","untyped"
"node_vmstat_nr_anon_transparent_hugepages","node","node","/proc/vmstat information field nr_anon_transparent_hugepages.","untyped"
"node_vmstat_nr_bounce","node","node","/proc/vmstat information field nr_bounce.","untyped"
"node_vmstat_nr_dirtied","node","node","/proc/vmstat information field nr_dirtied.","untyped"
"node_vmstat_nr_dirty","node","node","/proc/vmstat information field nr_dirty.","untyped"
"node_vmstat_nr_dirty_background_threshold","node","node","/proc/vmstat information field nr_dirty_background_threshold.","untyped"
"node_vmstat_nr_dirty_threshold","node","node","/proc/vmstat information field nr_dirty_threshold.","untyped"
"node_vmstat_nr_file_pages","node","node","/proc/vmstat information field nr_file_pages.","untyped"
"node_vmstat_nr_free_cma","node","node","/proc/vmstat information field nr_free_cma.","untyped"
"node_vmstat_nr_free_pages","node","node","/proc/vmstat information field nr_free_pages.","untyped"
"node_vmstat_nr_inactive_anon","node","node","/proc/vmstat information field nr_inactive_anon.","untyped"
"node_vmstat_nr_inactive_file","node","node","/proc/vmstat information field nr_inactive_file.","untyped"
"node_vmstat_nr_isolated_anon","node","node","/proc/vmstat information field nr_isolated_anon.","untyped"
"node_vmstat_nr_isolated_file","node","node","/proc/vmstat information field nr_isolated_file.","untyped"
"node_vmstat_nr_kernel_stack","node","node","/proc/vmstat information field nr_kernel_stack.","untyped"
"node_vmstat_nr_mapped","node","node","/proc/vmstat information field nr_mapped.","untyped"
"node_vmstat_nr_mlock","node","node","/proc/vmstat information field nr_mlock.","untyped"
"node_vmstat_nr_page_table_pages","node","node","/proc/vmstat information field nr_page_table_pages.","untyped"
"node_vmstat_nr_shmem","node","node","/proc/vmstat information field nr_shmem.","untyped"
"node_vmstat_nr_slab_reclaimable","node","node","/proc/vmstat information field nr_slab_reclaimable.","untyped"
"node_vmstat_nr_slab_unreclaimable","node","node","/proc/vmstat information field nr_slab_unreclaimable.","untyped"
"node_vmstat_nr_tlb_local_flush_all","node","node","/proc/vmstat information field nr_tlb_local_flush_all.","untyped"
"node_vmstat_nr_tlb_local_flush_one","node","node","/proc/vmstat information field nr_tlb_local_flush_one.","untyped"
"node_vmstat_nr_tlb_remote_flush","node","node","/proc/vmstat information field nr_tlb_remote_flush.","untyped"
"node_vmstat_nr_tlb_remote_flush_received","node","node","/proc/vmstat information field nr_tlb_remote_flush_received.","untyped"
"node_vmstat_nr_unevictable","node","node","/proc/vmstat information field nr_unevictable.","untyped"
"node_vmstat_nr_unstable","node","node","/proc/vmstat information field nr_unstable.","untyped"
"node_vmstat_nr_vmscan_immediate_reclaim","node","node","/proc/vmstat information field nr_vmscan_immediate_reclaim.","untyped"
"node_vmstat_nr_vmscan_write","node","node","/proc/vmstat information field nr_vmscan_write.","untyped"
"node_vmstat_nr_writeback","node","node","/proc/vmstat information field nr_writeback.","untyped"
"node_vmstat_nr_writeback_temp","node","node","/proc/vmstat information field nr_writeback_temp.","untyped"
"node_vmstat_nr_written","node","node","/proc/vmstat information field nr_written.","untyped"
"node_vmstat_numa_foreign","node","node","/proc/vmstat information field numa_foreign.","untyped"
"node_vmstat_numa_hint_faults","node","node","/proc/vmstat information field numa_hint_faults.","untyped"
"node_vmstat_numa_hint_faults_local","node","node","/proc/vmstat information field numa_hint_faults_local.","untyped"
"node_vmstat_numa_hit","node","node","/proc/vmstat information field numa_hit.","untyped"
"node_vmstat_numa_huge_pte_updates","node","node","/proc/vmstat information field numa_huge_pte_updates.","untyped"
"node_vmstat_numa_interleave","node","node","/proc/vmstat information field numa_interleave.","untyped"
"node_vmstat_numa_local","node","node","/proc/vmstat information field numa_local.","untyped"
"node_vmstat_numa_miss","node","node","/proc/vmstat information field numa_miss.","untyped"
"node_vmstat_numa_other","node","node","/proc/vmstat information field numa_other.","untyped"
"node_vmstat_numa_pages_migrated","node","node","/proc/vmstat information field numa_pages_migrated.","untyped"
"node_vmstat_numa_pte_updates","node","node","/proc/vmstat information field numa_pte_updates.","untyped"
"node_vmstat_pageoutrun","node","node","/proc/vmstat information field pageoutrun.","untyped"
"node_vmstat_pgactivate","node","node","/proc/vmstat information field pgactivate.","untyped"
"node_vmstat_pgalloc_dma","node","node","/proc/vmstat information field pgalloc_dma.","untyped"
"node_vmstat_pgalloc_dma32","node","node","/proc/vmstat information field pgalloc_dma32.","untyped"
"node_vmstat_pgalloc_movable","node","node","/proc/vmstat information field pgalloc_movable.","untyped"
"node_vmstat_pgalloc_normal","node","node","/proc/vmstat information field pgalloc_normal.","untyped"
"node_vmstat_pgdeactivate","node","node","/proc/vmstat information field pgdeactivate.","untyped"
"node_vmstat_pgfault","node","node","/proc/vmstat information field pgfault.","untyped"
"node_vmstat_pgfree","node","node","/proc/vmstat information field pgfree.","untyped"
"node_vmstat_pginodesteal","node","node","/proc/vmstat information field pginodesteal.","untyped"
"node_vmstat_pgmajfault","node","node","/proc/vmstat information field pgmajfault.","untyped"
"node_vmstat_pgmigrate_fail","node","node","/proc/vmstat information field pgmigrate_fail.","untyped"
"node_vmstat_pgmigrate_success","node","node","/proc/vmstat information field pgmigrate_success.","untyped"
"node_vmstat_pgpgin","node","node","/proc/vmstat information field pgpgin.","untyped"
"node_vmstat_pgpgout","node","node","/proc/vmstat information field pgpgout.","untyped"
"node_vmstat_pgrefill_dma","node","node","/proc/vmstat information field pgrefill_dma.","untyped"
"node_vmstat_pgrefill_dma32","node","node","/proc/vmstat information field pgrefill_dma32.","untyped"
"node_vmstat_pgrefill_movable","node","node","/proc/vmstat information field pgrefill_movable.","untyped"
"node_vmstat_pgrefill_normal","node","node","/proc/vmstat information field pgrefill_normal.","untyped"
"node_vmstat_pgrotated","node","node","/proc/vmstat information field pgrotated.","untyped"
"node_vmstat_pgscan_direct_dma","node","node","/proc/vmstat information field pgscan_direct_dma.","untyped"
"node_vmstat_pgscan_direct_dma32","node","node","/proc/vmstat information field pgscan_direct_dma32.","untyped"
"node_vmstat_pgscan_direct_movable","node","node","/proc/vmstat information field pgscan_direct_movable.","untyped"
"node_vmstat_pgscan_direct_normal","node","node","/proc/vmstat information field pgscan_direct_normal.","untyped"
"node_vmstat_pgscan_direct_throttle","node","node","/proc/vmstat information field pgscan_direct_throttle.","untyped"
"node_vmstat_pgscan_kswapd_dma","node","node","/proc/vmstat information field pgscan_kswapd_dma.","untyped"
"node_vmstat_pgscan_kswapd_dma32","node","node","/proc/vmstat information field pgscan_kswapd_dma32.","untyped"
"node_vmstat_pgscan_kswapd_movable","node","node","/proc/vmstat information field pgscan_kswapd_movable.","untyped"
"node_vmstat_pgscan_kswapd_normal","node","node","/proc/vmstat information field pgscan_kswapd_normal.","untyped"
"node_vmstat_pgsteal_direct_dma","node","node","/proc/vmstat information field pgsteal_direct_dma.","untyped"
"node_vmstat_pgsteal_direct_dma32","node","node","/proc/vmstat information field pgsteal_direct_dma32.","untyped"
"node_vmstat_pgsteal_direct_movable","node","node","/proc/vmstat information field pgsteal_direct_movable.","untyped"
"node_vmstat_pgsteal_direct_normal","node","node","/proc/vmstat information field pgsteal_direct_normal.","untyped"
"node_vmstat_pgsteal_kswapd_dma","node","node","/proc/vmstat information field pgsteal_kswapd_dma.","untyped"
"node_vmstat_pgsteal_kswapd_dma32","node","node","/proc/vmstat information field pgsteal_kswapd_dma32.","untyped"
"node_vmstat_pgsteal_kswapd_movable","node","node","/proc/vmstat information field pgsteal_kswapd_movable.","untyped"
"node_vmstat_pgsteal_kswapd_normal","node","node","/proc/vmstat information field pgsteal_kswapd_normal.","untyped"
"node_vmstat_pswpin","node","node","/proc/vmstat information field pswpin.","untyped"
"node_vmstat_pswpout","node","node","/proc/vmstat information field pswpout.","untyped"
"node_vmstat_slabs_scanned","node","node","/proc/vmstat information field slabs_scanned.","untyped"
"node_vmstat_thp_collapse_alloc","node","node","/proc/vmstat information field thp_collapse_alloc.","untyped"
"node_vmstat_thp_collapse_alloc_failed","node","node","/proc/vmstat information field thp_collapse_alloc_failed.","untyped"
"node_vmstat_thp_fault_alloc","node","node","/proc/vmstat information field thp_fault_alloc.","untyped"
"node_vmstat_thp_fault_fallback","node","node","/proc/vmstat information field thp_fault_fallback.","untyped"
"node_vmstat_thp_split","node","node","/proc/vmstat information field thp_split.","untyped"
"node_vmstat_thp_zero_page_alloc","node","node","/proc/vmstat information field thp_zero_page_alloc.","untyped"
"node_vmstat_thp_zero_page_alloc_failed","node","node","/proc/vmstat information field thp_zero_page_alloc_failed.","untyped"
"node_vmstat_unevictable_pgs_cleared","node","node","/proc/vmstat information field unevictable_pgs_cleared.","untyped"
"node_vmstat_unevictable_pgs_culled","node","node","/proc/vmstat information field unevictable_pgs_culled.","untyped"
"node_vmstat_unevictable_pgs_mlocked","node","node","/proc/vmstat information field unevictable_pgs_mlocked.","untyped"
"node_vmstat_unevictable_pgs_munlocked","node","node","/proc/vmstat information field unevictable_pgs_munlocked.","untyped"
"node_vmstat_unevictable_pgs_rescued","node","node","/proc/vmstat information field unevictable_pgs_rescued.","untyped"
"node_vmstat_unevictable_pgs_scanned","node","node","/proc/vmstat information field unevictable_pgs_scanned.","untyped"
"node_vmstat_unevictable_pgs_stranded","node","node","/proc/vmstat information field unevictable_pgs_stranded.","untyped"
"node_vmstat_zone_reclaim_failed","node","node","/proc/vmstat information field zone_reclaim_failed.","untyped"
"process_cpu_seconds_total","node","node","Total user and system CPU time spent in seconds.","counter"
"process_max_fds","node","node","Maximum number of open file descriptors.","gauge"
"process_open_fds","node","node","Number of open file descriptors.","gauge"
"process_resident_memory_bytes","node","node","Resident memory size in bytes.","gauge"
"process_start_time_seconds","node","node","Start time of the process since unix epoch in seconds.","gauge"
"process_virtual_memory_bytes","node","node","Virtual memory size in bytes.","gauge"
"go_gc_duration_seconds","app","postgres","A summary of the GC invocation durations.","summary"
"go_goroutines","app","postgres","Number of goroutines that currently exist.","gauge"
"go_memstats_alloc_bytes","app","postgres","Number of bytes allocated and still in use.","gauge"
"go_memstats_alloc_bytes_total","app","postgres","Total number of bytes allocated, even if freed.","counter"
"go_memstats_buck_hash_sys_bytes","app","postgres","Number of bytes used by the profiling bucket hash table.","gauge"
"go_memstats_frees_total","app","postgres","Total number of frees.","counter"
"go_memstats_gc_sys_bytes","app","postgres","Number of bytes used for garbage collection system metadata.","gauge"
"go_memstats_heap_alloc_bytes","app","postgres","Number of heap bytes allocated and still in use.","gauge"
"go_memstats_heap_idle_bytes","app","postgres","Number of heap bytes waiting to be used.","gauge"
"go_memstats_heap_inuse_bytes","app","postgres","Number of heap bytes that are in use.","gauge"
"go_memstats_heap_objects","app","postgres","Number of allocated objects.","gauge"
"go_memstats_heap_released_bytes_total","app","postgres","Total number of heap bytes released to OS.","counter"
"go_memstats_heap_sys_bytes","app","postgres","Number of heap bytes obtained from system.","gauge"
"go_memstats_last_gc_time_seconds","app","postgres","Number of seconds since 1970 of last garbage collection.","gauge"
"go_memstats_lookups_total","app","postgres","Total number of pointer lookups.","counter"
"go_memstats_mallocs_total","app","postgres","Total number of mallocs.","counter"
"go_memstats_mcache_inuse_bytes","app","postgres","Number of bytes in use by mcache structures.","gauge"
"go_memstats_mcache_sys_bytes","app","postgres","Number of bytes used for mcache structures obtained from system.","gauge"
"go_memstats_mspan_inuse_bytes","app","postgres","Number of bytes in use by mspan structures.","gauge"
"go_memstats_mspan_sys_bytes","app","postgres","Number of bytes used for mspan structures obtained from system.","gauge"
"go_memstats_next_gc_bytes","app","postgres","Number of heap bytes when next garbage collection will take place.","gauge"
"go_memstats_other_sys_bytes","app","postgres","Number of bytes used for other system allocations.","gauge"
"go_memstats_stack_inuse_bytes","app","postgres","Number of bytes in use by the stack allocator.","gauge"
"go_memstats_stack_sys_bytes","app","postgres","Number of bytes obtained from system for stack allocator.","gauge"
"go_memstats_sys_bytes","app","postgres","Number of bytes obtained by system. Sum of all system allocations.","gauge"
"http_request_duration_microseconds","app","postgres","The HTTP request latencies in microseconds.","summary"
"http_request_size_bytes","app","postgres","The HTTP request sizes in bytes.","summary"
"http_requests_total","app","postgres","Total number of HTTP requests made.","counter"
"http_response_size_bytes","app","postgres","The HTTP response sizes in bytes.","summary"
"pg_exporter_last_scrape_duration_seconds","app","postgres","Duration of the last scrape of metrics from PostgresSQL.","gauge"
"pg_exporter_last_scrape_error","app","postgres","Whether the last scrape of metrics from PostgreSQL resulted in an error (1 for error, 0 for success).","gauge"
"pg_exporter_scrapes_total","app","postgres","Total number of times PostgresSQL was scraped for metrics.","counter"
"pg_locks_count","app","postgres","Number of locks","gauge"
"pg_runtime_variable_max_connections","app","postgres","Sets the maximum number of concurrent connections.","gauge"
"pg_runtime_variable_max_files_per_process","app","postgres","Sets the maximum number of simultaneously open files for each server process.","gauge"
"pg_runtime_variable_max_function_args","app","postgres","Shows the maximum number of function arguments.","gauge"
"pg_runtime_variable_max_identifier_length","app","postgres","Shows the maximum identifier length.","gauge"
"pg_runtime_variable_max_index_keys","app","postgres","Shows the maximum number of index keys.","gauge"
"pg_runtime_variable_max_locks_per_transaction","app","postgres","Sets the maximum number of locks per transaction.","gauge"
"pg_runtime_variable_max_pred_locks_per_transaction","app","postgres","Sets the maximum number of predicate locks per transaction.","gauge"
"pg_runtime_variable_max_prepared_transactions","app","postgres","Sets the maximum number of simultaneously prepared transactions.","gauge"
"pg_runtime_variable_max_standby_archive_delay_mill","app","postgres","Sets the maximum delay before canceling queries when a hot standby server is processing archived WAL data.","gauge"
"pg_runtime_variable_max_standby_streaming_delay_mi","app","postgres","Sets the maximum delay before canceling queries when a hot standby server is processing streamed WAL data.","gauge"
"pg_runtime_variable_max_wal_senders","app","postgres","Sets the maximum number of simultaneously running WAL sender processes.","gauge"
"pg_stat_activity_count","app","postgres","number of connections in this state","gauge"
"pg_stat_activity_max_tx_duration","app","postgres","max duration in seconds any active transaction has been running","gauge"
"pg_stat_bgwriter_buffers_alloc","app","postgres","Number of buffers allocated","counter"
"pg_stat_bgwriter_buffers_backend","app","postgres","Number of buffers written directly by a backend","counter"
"pg_stat_bgwriter_buffers_backend_fsync","app","postgres","Number of times a backend had to execute its own fsync call (normally the background writer handles those even when the backend does its own write)","counter"
"pg_stat_bgwriter_buffers_checkpoint","app","postgres","Number of buffers written during checkpoints","counter"
"pg_stat_bgwriter_buffers_clean","app","postgres","Number of buffers written by the background writer","counter"
"pg_stat_bgwriter_checkpoint_sync_time","app","postgres","Total amount of time that has been spent in the portion of checkpoint processing where files are synchronized to disk, in milliseconds","counter"
"pg_stat_bgwriter_checkpoint_write_time","app","postgres","Total amount of time that has been spent in the portion of checkpoint processing where files are written to disk, in milliseconds","counter"
"pg_stat_bgwriter_checkpoints_req","app","postgres","Number of requested checkpoints that have been performed","counter"
"pg_stat_bgwriter_checkpoints_timed","app","postgres","Number of scheduled checkpoints that have been performed","counter"
"pg_stat_bgwriter_maxwritten_clean","app","postgres","Number of times the background writer stopped a cleaning scan because it had written too many buffers","counter"
"pg_stat_bgwriter_stats_reset","app","postgres","Time at which these statistics were last reset","counter"
"pg_stat_database_blk_read_time","app","postgres","Time spent reading data file blocks by backends in this database, in milliseconds","counter"
"pg_stat_database_blk_write_time","app","postgres","Time spent writing data file blocks by backends in this database, in milliseconds","counter"
"pg_stat_database_blks_hit","app","postgres","Number of times disk blocks were found already in the buffer cache, so that a read was not necessary (this only includes hits in the PostgreSQL buffer cache, not the operating system's file system cache)","counter"
"pg_stat_database_blks_read","app","postgres","Number of disk blocks read in this database","counter"
"pg_stat_database_conflicts","app","postgres","Number of queries canceled due to conflicts with recovery in this database. (Conflicts occur only on standby servers; see pg_stat_database_conflicts for details.)","counter"
"pg_stat_database_conflicts_confl_bufferpin","app","postgres","Number of queries in this database that have been canceled due to pinned buffers","counter"
"pg_stat_database_conflicts_confl_deadlock","app","postgres","Number of queries in this database that have been canceled due to deadlocks","counter"
"pg_stat_database_conflicts_confl_lock","app","postgres","Number of queries in this database that have been canceled due to lock timeouts","counter"
"pg_stat_database_conflicts_confl_snapshot","app","postgres","Number of queries in this database that have been canceled due to old snapshots","counter"
"pg_stat_database_conflicts_confl_tablespace","app","postgres","Number of queries in this database that have been canceled due to dropped tablespaces","counter"
"pg_stat_database_deadlocks","app","postgres","Number of deadlocks detected in this database","counter"
"pg_stat_database_numbackends","app","postgres","Number of backends currently connected to this database. This is the only column in this view that returns a value reflecting current state; all other columns return the accumulated values since the last reset.","gauge"
"pg_stat_database_stats_reset","app","postgres","Time at which these statistics were last reset","counter"
"pg_stat_database_temp_bytes","app","postgres","Total amount of data written to temporary files by queries in this database. All temporary files are counted, regardless of why the temporary file was created, and regardless of the log_temp_files setting.","counter"
"pg_stat_database_temp_files","app","postgres","Number of temporary files created by queries in this database. All temporary files are counted, regardless of why the temporary file was created (e.g., sorting or hashing), and regardless of the log_temp_files setting.","counter"
"pg_stat_database_tup_deleted","app","postgres","Number of rows deleted by queries in this database","counter"
"pg_stat_database_tup_fetched","app","postgres","Number of rows fetched by queries in this database","counter"
"pg_stat_database_tup_inserted","app","postgres","Number of rows inserted by queries in this database","counter"
"pg_stat_database_tup_returned","app","postgres","Number of rows returned by queries in this database","counter"
"pg_stat_database_tup_updated","app","postgres","Number of rows updated by queries in this database","counter"
"pg_stat_database_xact_commit","app","postgres","Number of transactions in this database that have been committed","counter"
"pg_stat_database_xact_rollback","app","postgres","Number of transactions in this database that have been rolled back","counter"
"process_cpu_seconds_total","app","postgres","Total user and system CPU time spent in seconds.","counter"
"process_max_fds","app","postgres","Maximum number of open file descriptors.","gauge"
"process_open_fds","app","postgres","Number of open file descriptors.","gauge"
"process_resident_memory_bytes","app","postgres","Resident memory size in bytes.","gauge"
"process_start_time_seconds","app","postgres","Start time of the process since unix epoch in seconds.","gauge"
"process_virtual_memory_bytes","app","postgres","Virtual memory size in bytes.","gauge"
"go_gc_duration_seconds","app","postgres","A summary of the GC invocation durations.","summary"
"go_goroutines","app","postgres","Number of goroutines that currently exist.","gauge"
"go_memstats_alloc_bytes","app","postgres","Number of bytes allocated and still in use.","gauge"
"go_memstats_alloc_bytes_total","app","postgres","Total number of bytes allocated, even if freed.","counter"
"go_memstats_buck_hash_sys_bytes","app","postgres","Number of bytes used by the profiling bucket hash table.","gauge"
"go_memstats_frees_total","app","postgres","Total number of frees.","counter"
"go_memstats_gc_sys_bytes","app","postgres","Number of bytes used for garbage collection system metadata.","gauge"
"go_memstats_heap_alloc_bytes","app","postgres","Number of heap bytes allocated and still in use.","gauge"
"go_memstats_heap_idle_bytes","app","postgres","Number of heap bytes waiting to be used.","gauge"
"go_memstats_heap_inuse_bytes","app","postgres","Number of heap bytes that are in use.","gauge"
"go_memstats_heap_objects","app","postgres","Number of allocated objects.","gauge"
"go_memstats_heap_released_bytes_total","app","postgres","Total number of heap bytes released to OS.","counter"
"go_memstats_heap_sys_bytes","app","postgres","Number of heap bytes obtained from system.","gauge"
"go_memstats_last_gc_time_seconds","app","postgres","Number of seconds since 1970 of last garbage collection.","gauge"
"go_memstats_lookups_total","app","postgres","Total number of pointer lookups.","counter"
"go_memstats_mallocs_total","app","postgres","Total number of mallocs.","counter"
"go_memstats_mcache_inuse_bytes","app","postgres","Number of bytes in use by mcache structures.","gauge"
"go_memstats_mcache_sys_bytes","app","postgres","Number of bytes used for mcache structures obtained from system.","gauge"
"go_memstats_mspan_inuse_bytes","app","postgres","Number of bytes in use by mspan structures.","gauge"
"go_memstats_mspan_sys_bytes","app","postgres","Number of bytes used for mspan structures obtained from system.","gauge"
"go_memstats_next_gc_bytes","app","postgres","Number of heap bytes when next garbage collection will take place.","gauge"
"go_memstats_other_sys_bytes","app","postgres","Number of bytes used for other system allocations.","gauge"
"go_memstats_stack_inuse_bytes","app","postgres","Number of bytes in use by the stack allocator.","gauge"
"go_memstats_stack_sys_bytes","app","postgres","Number of bytes obtained from system for stack allocator.","gauge"
"go_memstats_sys_bytes","app","postgres","Number of bytes obtained by system. Sum of all system allocations.","gauge"
"http_request_duration_microseconds","app","postgres","The HTTP request latencies in microseconds.","summary"
"http_request_size_bytes","app","postgres","The HTTP request sizes in bytes.","summary"
"http_requests_total","app","postgres","Total number of HTTP requests made.","counter"
"http_response_size_bytes","app","postgres","The HTTP response sizes in bytes.","summary"
"pg_exporter_last_scrape_duration_seconds","app","postgres","Duration of the last scrape of metrics from PostgresSQL.","gauge"
"pg_exporter_last_scrape_error","app","postgres","Whether the last scrape of metrics from PostgreSQL resulted in an error (1 for error, 0 for success).","gauge"
"pg_exporter_scrapes_total","app","postgres","Total number of times PostgresSQL was scraped for metrics.","counter"
"pg_locks_count","app","postgres","Number of locks","gauge"
"pg_runtime_variable_max_connections","app","postgres","Sets the maximum number of concurrent connections.","gauge"
"pg_runtime_variable_max_files_per_process","app","postgres","Sets the maximum number of simultaneously open files for each server process.","gauge"
"pg_runtime_variable_max_function_args","app","postgres","Shows the maximum number of function arguments.","gauge"
"pg_runtime_variable_max_identifier_length","app","postgres","Shows the maximum identifier length.","gauge"
"pg_runtime_variable_max_index_keys","app","postgres","Shows the maximum number of index keys.","gauge"
"pg_runtime_variable_max_locks_per_transaction","app","postgres","Sets the maximum number of locks per transaction.","gauge"
"pg_runtime_variable_max_pred_locks_per_transaction","app","postgres","Sets the maximum number of predicate locks per transaction.","gauge"
"pg_runtime_variable_max_prepared_transactions","app","postgres","Sets the maximum number of simultaneously prepared transactions.","gauge"
"pg_runtime_variable_max_standby_archive_delay_mill","app","postgres","Sets the maximum delay before canceling queries when a hot standby server is processing archived WAL data.","gauge"
"pg_runtime_variable_max_standby_streaming_delay_mi","app","postgres","Sets the maximum delay before canceling queries when a hot standby server is processing streamed WAL data.","gauge"
"pg_runtime_variable_max_wal_senders","app","postgres","Sets the maximum number of simultaneously running WAL sender processes.","gauge"
"pg_stat_activity_count","app","postgres","number of connections in this state","gauge"
"pg_stat_activity_max_tx_duration","app","postgres","max duration in seconds any active transaction has been running","gauge"
"pg_stat_bgwriter_buffers_alloc","app","postgres","Number of buffers allocated","counter"
"pg_stat_bgwriter_buffers_backend","app","postgres","Number of buffers written directly by a backend","counter"
"pg_stat_bgwriter_buffers_backend_fsync","app","postgres","Number of times a backend had to execute its own fsync call (normally the background writer handles those even when the backend does its own write)","counter"
"pg_stat_bgwriter_buffers_checkpoint","app","postgres","Number of buffers written during checkpoints","counter"
"pg_stat_bgwriter_buffers_clean","app","postgres","Number of buffers written by the background writer","counter"
"pg_stat_bgwriter_checkpoint_sync_time","app","postgres","Total amount of time that has been spent in the portion of checkpoint processing where files are synchronized to disk, in milliseconds","counter"
"pg_stat_bgwriter_checkpoint_write_time","app","postgres","Total amount of time that has been spent in the portion of checkpoint processing where files are written to disk, in milliseconds","counter"
"pg_stat_bgwriter_checkpoints_req","app","postgres","Number of requested checkpoints that have been performed","counter"
"pg_stat_bgwriter_checkpoints_timed","app","postgres","Number of scheduled checkpoints that have been performed","counter"
"pg_stat_bgwriter_maxwritten_clean","app","postgres","Number of times the background writer stopped a cleaning scan because it had written too many buffers","counter"
"pg_stat_bgwriter_stats_reset","app","postgres","Time at which these statistics were last reset","counter"
"pg_stat_database_blk_read_time","app","postgres","Time spent reading data file blocks by backends in this database, in milliseconds","counter"
"pg_stat_database_blk_write_time","app","postgres","Time spent writing data file blocks by backends in this database, in milliseconds","counter"
"pg_stat_database_blks_hit","app","postgres","Number of times disk blocks were found already in the buffer cache, so that a read was not necessary (this only includes hits in the PostgreSQL buffer cache, not the operating system's file system cache)","counter"
"pg_stat_database_blks_read","app","postgres","Number of disk blocks read in this database","counter"
"pg_stat_database_conflicts","app","postgres","Number of queries canceled due to conflicts with recovery in this database. (Conflicts occur only on standby servers; see pg_stat_database_conflicts for details.)","counter"
"pg_stat_database_conflicts_confl_bufferpin","app","postgres","Number of queries in this database that have been canceled due to pinned buffers","counter"
"pg_stat_database_conflicts_confl_deadlock","app","postgres","Number of queries in this database that have been canceled due to deadlocks","counter"
"pg_stat_database_conflicts_confl_lock","app","postgres","Number of queries in this database that have been canceled due to lock timeouts","counter"
"pg_stat_database_conflicts_confl_snapshot","app","postgres","Number of queries in this database that have been canceled due to old snapshots","counter"
"pg_stat_database_conflicts_confl_tablespace","app","postgres","Number of queries in this database that have been canceled due to dropped tablespaces","counter"
"pg_stat_database_deadlocks","app","postgres","Number of deadlocks detected in this database","counter"
"pg_stat_database_numbackends","app","postgres","Number of backends currently connected to this database. This is the only column in this view that returns a value reflecting current state; all other columns return the accumulated values since the last reset.","gauge"
"pg_stat_database_stats_reset","app","postgres","Time at which these statistics were last reset","counter"
"pg_stat_database_temp_bytes","app","postgres","Total amount of data written to temporary files by queries in this database. All temporary files are counted, regardless of why the temporary file was created, and regardless of the log_temp_files setting.","counter"
"pg_stat_database_temp_files","app","postgres","Number of temporary files created by queries in this database. All temporary files are counted, regardless of why the temporary file was created (e.g., sorting or hashing), and regardless of the log_temp_files setting.","counter"
"pg_stat_database_tup_deleted","app","postgres","Number of rows deleted by queries in this database","counter"
"pg_stat_database_tup_fetched","app","postgres","Number of rows fetched by queries in this database","counter"
"pg_stat_database_tup_inserted","app","postgres","Number of rows inserted by queries in this database","counter"
"pg_stat_database_tup_returned","app","postgres","Number of rows returned by queries in this database","counter"
"pg_stat_database_tup_updated","app","postgres","Number of rows updated by queries in this database","counter"
"pg_stat_database_xact_commit","app","postgres","Number of transactions in this database that have been committed","counter"
